post_id,brand_username,total_reactions,total_comments
2256709033966954552,politokids,444,24
2257549143209896769,politokids,289,19
2257703093854616020,politokids,209,11
2257823882486585012,politokids,496,25
2258140977698966510,politokids,341,16
2258337301862896405,politokids,278,8
2258865779519630021,politokids,345,11
2259062329234890621,politokids,199,2
2259681349608832846,politokids,309,2
2259786905141055684,politokids,174,4
2260421428075450474,politokids,88,1
2260587179753567460,politokids,970,10
2261040358714603388,politokids,296,12
2261206603225123155,politokids,159,0
2261916278002445392,politokids,435,18
2262082330900509322,politokids,132,3
2263501884767754766,politokids,113,3
2264098173003874945,politokids,167,2
2264226116170579970,politokids,80,2
2264769698715419066,politokids,53,0
2264913144692477331,politokids,242,2
2265479382434899741,politokids,310,9
2265646151308937149,politokids,156,7
2266425902824280467,politokids,218,10
2266831045905564878,politokids,141,2
2267694113065452573,politokids,317,22
2267850138414471294,politokids,389,0
2268288031100435788,politokids,166,0
2268571071492049304,politokids,311,12
2268602511718043277,politokids,123,0
2268712724563328196,politokids,100,3
2269163827268449022,politokids,104,30
2273605152411938098,politokids,78,0
2274252518345334645,politokids,113,2
2274856504664444003,politokids,69,1
2274922481502576001,politokids,28,0
2276464665762647214,politokids,58,0
2277121084891570767,politokids,106,6
2277725066236178963,politokids,54,2
2278442300709532665,politokids,104,0
2280005089546482320,politokids,48,0
2280722878733250094,politokids,124,2
2281348943130598890,politokids,64,1
2282798829751268555,politokids,407,28
2283651449135188047,politokids,61,2
2284323879952482777,politokids,199,2
2285069292590581479,politokids,121,9
2285856478885634057,politokids,66,0
2286430258330616349,politokids,54,1
2288583675157293578,politokids,96,11
2289442262440077880,politokids,89,5
2289623457857542546,politokids,71,0
2290160322335655414,politokids,601,15
2290272743582809234,politokids,116,6
2290333142726372041,politokids,342,8
2290816325934698635,politokids,1256,46
2290937121235625893,politokids,652,16
2291057917417454616,politokids,227,14
2291645538535225816,politokids,258,22
2291782675725311223,politokids,426,33
2291843074609099755,politokids,378,31
2292299652751630118,politokids,160,3
2292401766949580980,politokids,221,14
2292537666241175826,politokids,119,9
2292945338959728385,politokids,110,3
2293081244264662525,politokids,67,2
2293244810015939882,politokids,103,0
2293792686043459443,politokids,192,4
2293914123148374694,politokids,83,1
2293987614921001097,politokids,106,7
2294380208545051918,politokids,86,3
2294531187625998285,politokids,160,11
2294682184759494699,politokids,131,7
2295165397059687692,politokids,279,12
2295316360277991185,politokids,85,4
2295467366521277411,politokids,272,7
2295931321152816736,politokids,74,0
2295949097938651485,politokids,395,33
2295980620951738908,politokids,157,4
2296109453420620191,politokids,2898,724
2296146748147614589,politokids,86,0
2296215863600167416,politokids,1190,300
2296237312197227578,politokids,2012,393
2296570341042109509,politokids,163,2
2296614793936694913,politokids,1858,451
2296949513304284840,politokids,927,157
2296977822574474372,politokids,84,0
2296992011225641730,politokids,1240,126
2297425175186057545,politokids,2411,467
2297460388465361408,politokids,1377,189
2297557226556148446,politokids,885,181
2299774877034487836,politokids,995,129
2299815865006258137,politokids,508,44
2300268856331097638,politokids,520,42
2300344346110670390,politokids,459,56
2301008817363770333,politokids,425,41
2301129520406726228,politokids,278,45
2304760533431174402,politokids,142,17
2304881764855738102,politokids,258,9
2304949413174419098,politokids,119,1
2305465332002829948,politokids,307,11
2305483802283958828,politokids,97,6
2305594560950138185,politokids,224,6
2306036575806663153,politokids,155,6
2306374823170829750,politokids,184,0
2306398995053969371,politokids,132,6
2307766664273587503,politokids,128,0
2308180899113679311,politokids,120,1
2308316803933187494,politokids,122,13
2309721310483366671,politokids,143,6
2309841874225077010,politokids,91,7
2309932463465619435,politokids,127,7
2310385447651735046,politokids,173,0
2310521351120719791,politokids,548,5
2311125771172860795,politokids,932,39
2311276378034677763,politokids,93,11
2311427372693482913,politokids,179,8
2311910525761534762,politokids,215,10
2312061509531874877,politokids,94,5
2312152100626484428,politokids,63,1
2312514556154347872,politokids,114,65
2312771169964631037,politokids,154,5
2312891955358541331,politokids,79,2
2313551709999377752,politokids,122,0
2313586531111081252,politokids,258,4
2313631830022152199,politokids,123,2
2313964030676474314,politokids,293,20
2314130104730766543,politokids,83,4
2314281099255312018,politokids,176,5
2314959073835022798,politokids,91,0
2315020791114126944,politokids,397,25
2315091053155422116,politokids,248,8
2315443576311438791,politokids,344,29
2315637699689721209,politokids,275,7
2315746013840906705,politokids,323,22
2316199739319710866,politokids,127,0
2316334877303367624,politokids,111,1
2316455663947021468,politokids,114,1
2316869488005503588,politokids,362,7
2317724070373952747,politokids,155,1
2317754170956053990,politokids,101,2
2317844775690085625,politokids,117,9
2317905166377979385,politokids,166,1
2318314094089940812,politokids,212,10
2318448746465204004,politokids,102,0
2318629940330873890,politokids,152,15
2319307609758448060,politokids,111,0
2319377046469506930,politokids,189,7
2319444996190893059,politokids,167,9
2319904978799550400,politokids,169,1
2319928379207375367,politokids,627,50
2320033951978191458,politokids,101,0
2320502223009822129,politokids,287,22
2320653206226725856,politokids,162,0
2320758911772180556,politokids,348,14
2321333224674148727,politokids,176,0
2321453839049382032,politokids,275,9
2321529095432962030,politokids,152,3
2323478756469810714,politokids,173,16
2323532948680402032,politokids,209,8
2323659197633468523,politokids,119,1
2324167994818931388,politokids,42,0
2324292262105759470,politokids,234,5
2324413058237281449,politokids,43,1
2324835901408245891,politokids,520,17
2324971727794386072,politokids,298,18
2325152965918427987,politokids,362,9
2325605897566576826,politokids,241,16
2325726694436137586,politokids,40,4
2327013450599062344,politokids,359,9
2327295741376237180,politokids,159,9
2327727678058204129,politokids,103,4
2327901071617407608,politokids,68,0
2328474847832877298,politokids,597,43
2328625842147676870,politokids,144,1
2328716435012089244,politokids,293,42
2330121248207551657,politokids,122,0
2330239829378279226,politokids,120,1
2330301715133302873,politokids,507,22
2330664105993599778,politokids,185,6
2330784895657324379,politokids,1411,659
2330935886482601629,politokids,235,26
2331419070924158373,politokids,112,6
2331419668268628549,politokids,193,17
2331675761070750938,politokids,117,0
2332128747941115046,politokids,182,2
2332249540498901761,politokids,133,0
2332355240793438757,politokids,111,0
2332793122205204211,politokids,228,5
2333042571490387136,politokids,192,17
2333140495896916762,politokids,440,14
2333548180207284311,politokids,102,0
2333668976825028281,politokids,132,2
2333819972398229532,politokids,143,2
2334258734899903335,politokids,124,13
2334423961024104160,politokids,77,1
2336536977333028353,politokids,51,0
2336568114084534921,politokids,49,0
2336598307201109889,politokids,69,2
2336825720954835563,politokids,64,0
2336839908020332849,politokids,44,0
2337440623470133986,politokids,68,4
2337473923223916417,politokids,41,0
2337489021845965409,politokids,47,0
2337935596103729318,politokids,41,0
2338597045964877897,politokids,325,6
2338954412771128677,politokids,58,4
2339512710804462390,politokids,558,40
2339514319907960993,politokids,74,2
2339633307362379358,politokids,290,12
2340118991970639063,politokids,48,0
2340191706168851297,politokids,58,0
2340750395674032865,politokids,181,2
2340810790740701006,politokids,46,0
2340916485565890145,politokids,117,1
2341550639231887902,politokids,99,2
2341737075927379390,politokids,136,2
2342283419557377271,politokids,108,2
2342335858776166792,politokids,164,11
2342401022531626921,politokids,72,0
2342456664730611409,politokids,120,2
2343109440183568142,politokids,56,0
2343211935786477001,politokids,58,0
2343693999828816939,politokids,99,2
2343858982156700727,politokids,70,1
2343921512366572479,politokids,82,0
2344404709776883427,politokids,197,8
2344540580807324184,politokids,61,0
2344661376032598621,politokids,67,1
2345114363246986080,politokids,65,2
2345211044865984158,politokids,91,0
2345235155125486109,politokids,58,2
2345338636768040633,politokids,54,4
2345355958202491018,politokids,76,4
2345386159011755351,politokids,111,7
2345929926626206626,politokids,188,7
2346082002383435468,politokids,112,5
2346126103535548479,politokids,102,3
2346645688294704907,politokids,68,1
2346730088915050253,politokids,100,6
2347305567288048729,politokids,64,2
2347334060109652267,politokids,113,6
2347439758533276801,politokids,117,4
2347651150154700759,politokids,123,10
2348043341712777586,politokids,152,14
2348194481007867636,politokids,160,18
2348285082722115003,politokids,117,4
2349104607453656832,politokids,140,3
2349146085714348276,politokids,116,3
2349463174123743936,politokids,306,30
2349614178806837920,politokids,228,7
2349750084977049850,politokids,141,5
2349825564010909419,politokids,249,22
2354522001789522295,politokids,198,10
2354687616223537214,politokids,64,4
2354808311045441492,politokids,64,4
2355276466440228824,politokids,167,7
2355427447945665798,politokids,92,6
2355548193602671266,politokids,113,0
2356037589330381949,politokids,78,2
2356199447908532125,politokids,69,0
2356257754923930786,politokids,134,6
2356771126987925799,politokids,102,0
2356891926298575710,politokids,177,2
2357012731170689908,politokids,68,0
2357511040331361401,politokids,200,17
2357646898636113559,politokids,203,8
2357752597210834567,politokids,304,30
2358300000984975795,politokids,128,1
2358386822750444905,politokids,157,3
2358477421411461572,politokids,58,0
2359138013604388463,politokids,69,0
2359223221780022568,politokids,744,6
2359247623938088178,politokids,69,1
2359688533805715375,politokids,173,5
2359791163885658851,politokids,220,316
2359911969001294138,politokids,139,4
2360334749433678783,politokids,92,4
2360490227183594996,politokids,477,12
2360712234445042450,politokids,66,0
2361131536910384930,politokids,425,7
2361270718714349591,politokids,111,0
2361930847110417419,politokids,105,2
2362010408610616747,politokids,94,0
2362154820511313479,politokids,190,8
2362575178372497930,politokids,535,5
2362720085216415014,politokids,110,3
2362840881675004201,politokids,142,6
2363287839888629231,politokids,120,4
2363414662537789012,politokids,378,4
2364062142271778397,politokids,101,3
2364237797785567929,politokids,189,4
2364886536573315986,politokids,187,2
2365015176639573948,politokids,212,0
2365613111920905706,politokids,189,8
2366380972474051793,politokids,86,7
2366965716920241748,politokids,129,2
2367632203292201438,politokids,110,7
2367808982007031161,politokids,129,2
2367848879611473970,politokids,99,1
2368374158977312103,politokids,105,2
2368520689033517290,politokids,37,0
2368672519658953883,politokids,88,1
2369079901442721307,politokids,163,4
2369281749420998370,politokids,71,0
2369303899740891987,politokids,78,2
2370029713143627871,politokids,90,0
2370092584451978079,politokids,229,5
2370573648622534724,politokids,526,1
2372866598433268029,politokids,287,10
2372945188189528425,politokids,51,0
2373018179455730686,politokids,93,2
2373427280577768875,politokids,1014,20
2373561759425562753,politokids,196,1
2373697658096368968,politokids,79,1
2374120317372177558,politokids,52,1
2374314358358407230,politokids,108,3
2375181014499715962,politokids,48,0
2375237543399637132,politokids,112,3
2378671880216251708,politokids,43,2
2378785932275915478,politokids,77,0
2379233583916965816,politokids,120,2
2379903304894406773,politokids,61,0
2380039191712157723,politokids,48,0
2380220675580469495,politokids,69,0
2380643472523118861,politokids,102,0
2380809552540362504,politokids,112,0
2381443735224305188,politokids,123,2
2381719154119828566,politokids,97,2
2382153394631736060,politokids,84,1
2383581198334864105,politokids,152,11
2383773642557179517,politokids,226,8
2384303286246320406,politokids,129,18
2384576548139016716,politokids,256,27
2385113387014846791,politokids,161,6
2385248234449722042,politokids,79,4
2385339499031822903,politokids,141,6
2385717065118964268,politokids,164,6
2385867946531723853,politokids,147,12
2386003792706471689,politokids,168,8
2386488984365783566,politokids,173,5
2386637961547554785,politokids,58,2
2386758886721018868,politokids,115,4
2388740606651351321,politokids,45,0
2388887648421818802,politokids,67,3
2388963074674601207,politokids,48,0
2389325573118837947,politokids,78,8
2389506662277998637,politokids,46,0
2389718065291058706,politokids,58,1
2391737950082721978,politokids,273,1
2391813201777032458,politokids,244,15
2392337095219627724,politokids,258,6
2392549839662503741,politokids,343,19
2392602173344277519,politokids,142,1
2393054985546952874,politokids,243,12
2393195913867805169,politokids,143,2
2393848364246392720,politokids,144,1
2394006348510655507,politokids,210,2
2394431081291735724,politokids,158,0
2395889282003997604,politokids,173,5
2396167123690644680,politokids,98,0
2396210901293347923,politokids,124,4
2396595986602343890,politokids,114,1
2396663884867169698,politokids,147,4
2397342323715088238,politokids,129,0
2397518035709532666,politokids,208,0
2397671667578852547,politokids,128,5
2401196580054935509,politokids,111,3
2404053087163439470,politokids,110,8
2404122912274729636,politokids,48,0
2404215023385659250,politokids,90,2
2404696945357653802,politokids,301,11
2404820407364255802,politokids,32,0
2405421489756271465,politokids,88,1
